25.8836 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000024734616710>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000247348ADDA0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
11.1437 	EXP 	Created gram10 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-23.0, flipHoriz=False, flipVert=False, image=str(...), interpolate=True, mask=None, maskParams=None, name='gram10', opacity=1.0, ori=0.0, pos=array([ 0.2, -0.3]), size=array([0.22, 0.22]), texRes=128, units='height', win=Window(...))
11.1971 	EXP 	Created gram11 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-24.0, flipHoriz=False, flipVert=False, image=str(...), interpolate=True, mask=None, maskParams=None, name='gram11', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.3 ]), size=array([0.22, 0.22]), texRes=128, units='height', win=Window(...))
11.2382 	EXP 	Created gram12 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-25.0, flipHoriz=False, flipVert=False, image=str(...), interpolate=True, mask=None, maskParams=None, name='gram12', opacity=1.0, ori=0.0, pos=array([ 0.7, -0.3]), size=array([0.22, 0.22]), texRes=128, units='height', win=Window(...))
11.2462 	EXP 	Created easy_succ = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-26.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='easy_succ', opacity=1.0, ori=0, pos=array([-0.3,  0. ]), rgb=array([255., 255., 255.]), text='Move On', units='height', win=Window(...), wrapWidth=1)
11.2775 	EXP 	instruction_text: autoDraw = True
11.2775 	EXP 	text_2: autoDraw = True
12.2727 	DATA 	Mouse: Left button down, pos=(908,99)
12.4042 	DATA 	Mouse:  Left button up, pos=(908,99)
12.7734 	DATA 	Mouse: Left button down, pos=(951,79)
12.7847 	EXP 	instruction_text: autoDraw = False
12.7847 	EXP 	text_2: autoDraw = False
12.7847 	EXP 	text: autoDraw = True
12.8683 	DATA 	Mouse:  Left button up, pos=(951,79)
13.8378 	DATA 	Mouse: Left button down, pos=(922,513)
13.9179 	EXP 	Imported flow\loop_conditions.xlsx as conditions, 6 conditions, 2 params
13.9182 	EXP 	Created sequence: sequential, trialTypes=6, nReps=3, seed=None
13.9186 	EXP 	New trial (rep=0, index=0): OrderedDict([('this_trial', 1), ('tangram_set', 1)])
14.3441 	DATA 	Mouse:  Left button up, pos=(922,513)
14.3561 	EXP 	text: autoDraw = False
14.3561 	EXP 	one: autoDraw = True
14.3561 	EXP 	two: autoDraw = True
14.3561 	EXP 	three: autoDraw = True
14.3561 	EXP 	seven: autoDraw = True
14.3561 	EXP 	eight: autoDraw = True
14.3561 	EXP 	nine: autoDraw = True
14.3561 	EXP 	four: autoDraw = True
14.3561 	EXP 	five: autoDraw = True
14.3561 	EXP 	six: autoDraw = True
14.3561 	EXP 	ten: autoDraw = True
14.3561 	EXP 	eleven: autoDraw = True
14.3561 	EXP 	twelve: autoDraw = True
14.6000 	EXP 	gram01: autoDraw = True
14.6000 	EXP 	gram02: autoDraw = True
14.6000 	EXP 	gram03: autoDraw = True
14.6000 	EXP 	gram04: autoDraw = True
14.6000 	EXP 	gram05: autoDraw = True
14.6000 	EXP 	gram06: autoDraw = True
14.6000 	EXP 	gram07: autoDraw = True
14.6000 	EXP 	gram08: autoDraw = True
14.6000 	EXP 	gram09: autoDraw = True
14.6000 	EXP 	gram10: autoDraw = True
14.6000 	EXP 	gram11: autoDraw = True
14.6000 	EXP 	gram12: autoDraw = True
14.6000 	EXP 	easy_succ: autoDraw = True
15.6405 	DATA 	Mouse: Left button down, pos=(644,541)
15.7292 	EXP 	New trial (rep=0, index=1): OrderedDict([('this_trial', 2), ('tangram_set', 1)])
15.7326 	DATA 	Mouse:  Left button up, pos=(644,541)
15.7460 	EXP 	one: autoDraw = False
15.7460 	EXP 	two: autoDraw = False
15.7460 	EXP 	three: autoDraw = False
15.7460 	EXP 	seven: autoDraw = False
15.7460 	EXP 	eight: autoDraw = False
15.7460 	EXP 	nine: autoDraw = False
15.7460 	EXP 	four: autoDraw = False
15.7460 	EXP 	five: autoDraw = False
15.7460 	EXP 	six: autoDraw = False
15.7460 	EXP 	ten: autoDraw = False
15.7460 	EXP 	eleven: autoDraw = False
15.7460 	EXP 	twelve: autoDraw = False
15.7460 	EXP 	gram01: autoDraw = False
15.7460 	EXP 	gram02: autoDraw = False
15.7460 	EXP 	gram03: autoDraw = False
15.7460 	EXP 	gram04: autoDraw = False
15.7460 	EXP 	gram05: autoDraw = False
15.7460 	EXP 	gram06: autoDraw = False
15.7460 	EXP 	gram07: autoDraw = False
15.7460 	EXP 	gram08: autoDraw = False
15.7460 	EXP 	gram09: autoDraw = False
15.7460 	EXP 	gram10: autoDraw = False
15.7460 	EXP 	gram11: autoDraw = False
15.7460 	EXP 	gram12: autoDraw = False
15.7460 	EXP 	easy_succ: autoDraw = False
15.7460 	EXP 	one: autoDraw = True
15.7460 	EXP 	two: autoDraw = True
15.7460 	EXP 	three: autoDraw = True
15.7460 	EXP 	seven: autoDraw = True
15.7460 	EXP 	eight: autoDraw = True
15.7460 	EXP 	nine: autoDraw = True
15.7460 	EXP 	four: autoDraw = True
15.7460 	EXP 	five: autoDraw = True
15.7460 	EXP 	six: autoDraw = True
15.7460 	EXP 	ten: autoDraw = True
15.7460 	EXP 	eleven: autoDraw = True
15.7460 	EXP 	twelve: autoDraw = True
15.7688 	EXP 	gram01: autoDraw = True
15.7688 	EXP 	gram02: autoDraw = True
15.7688 	EXP 	gram03: autoDraw = True
15.7688 	EXP 	gram04: autoDraw = True
15.7688 	EXP 	gram05: autoDraw = True
15.7688 	EXP 	gram06: autoDraw = True
15.7688 	EXP 	gram07: autoDraw = True
15.7688 	EXP 	gram08: autoDraw = True
15.7688 	EXP 	gram09: autoDraw = True
15.7688 	EXP 	gram10: autoDraw = True
15.7688 	EXP 	gram11: autoDraw = True
15.7688 	EXP 	gram12: autoDraw = True
15.7688 	EXP 	easy_succ: autoDraw = True
17.1434 	DATA 	Mouse: Left button down, pos=(596,545)
17.2185 	EXP 	New trial (rep=0, index=2): OrderedDict([('this_trial', 3), ('tangram_set', 1)])
17.2256 	DATA 	Mouse:  Left button up, pos=(596,545)
17.2367 	EXP 	one: autoDraw = False
17.2367 	EXP 	two: autoDraw = False
17.2367 	EXP 	three: autoDraw = False
17.2367 	EXP 	seven: autoDraw = False
17.2367 	EXP 	eight: autoDraw = False
17.2367 	EXP 	nine: autoDraw = False
17.2367 	EXP 	four: autoDraw = False
17.2367 	EXP 	five: autoDraw = False
17.2367 	EXP 	six: autoDraw = False
17.2367 	EXP 	ten: autoDraw = False
17.2367 	EXP 	eleven: autoDraw = False
17.2367 	EXP 	twelve: autoDraw = False
17.2367 	EXP 	gram01: autoDraw = False
17.2367 	EXP 	gram02: autoDraw = False
17.2367 	EXP 	gram03: autoDraw = False
17.2367 	EXP 	gram04: autoDraw = False
17.2367 	EXP 	gram05: autoDraw = False
17.2367 	EXP 	gram06: autoDraw = False
17.2367 	EXP 	gram07: autoDraw = False
17.2367 	EXP 	gram08: autoDraw = False
17.2367 	EXP 	gram09: autoDraw = False
17.2367 	EXP 	gram10: autoDraw = False
17.2367 	EXP 	gram11: autoDraw = False
17.2367 	EXP 	gram12: autoDraw = False
17.2367 	EXP 	easy_succ: autoDraw = False
17.2367 	EXP 	one: autoDraw = True
17.2367 	EXP 	two: autoDraw = True
17.2367 	EXP 	three: autoDraw = True
17.2367 	EXP 	seven: autoDraw = True
17.2367 	EXP 	eight: autoDraw = True
17.2367 	EXP 	nine: autoDraw = True
17.2367 	EXP 	four: autoDraw = True
17.2367 	EXP 	five: autoDraw = True
17.2367 	EXP 	six: autoDraw = True
17.2367 	EXP 	ten: autoDraw = True
17.2367 	EXP 	eleven: autoDraw = True
17.2367 	EXP 	twelve: autoDraw = True
17.2566 	EXP 	gram01: autoDraw = True
17.2566 	EXP 	gram02: autoDraw = True
17.2566 	EXP 	gram03: autoDraw = True
17.2566 	EXP 	gram04: autoDraw = True
17.2566 	EXP 	gram05: autoDraw = True
17.2566 	EXP 	gram06: autoDraw = True
17.2566 	EXP 	gram07: autoDraw = True
17.2566 	EXP 	gram08: autoDraw = True
17.2566 	EXP 	gram09: autoDraw = True
17.2566 	EXP 	gram10: autoDraw = True
17.2566 	EXP 	gram11: autoDraw = True
17.2566 	EXP 	gram12: autoDraw = True
17.2566 	EXP 	easy_succ: autoDraw = True
19.4121 	DATA 	Mouse: Left button down, pos=(594,532)
19.4537 	EXP 	New trial (rep=0, index=3): OrderedDict([('this_trial', 4), ('tangram_set', 2)])
19.4719 	EXP 	one: autoDraw = False
19.4719 	EXP 	two: autoDraw = False
19.4719 	EXP 	three: autoDraw = False
19.4719 	EXP 	seven: autoDraw = False
19.4719 	EXP 	eight: autoDraw = False
19.4719 	EXP 	nine: autoDraw = False
19.4719 	EXP 	four: autoDraw = False
19.4719 	EXP 	five: autoDraw = False
19.4719 	EXP 	six: autoDraw = False
19.4719 	EXP 	ten: autoDraw = False
19.4719 	EXP 	eleven: autoDraw = False
19.4719 	EXP 	twelve: autoDraw = False
19.4719 	EXP 	gram01: autoDraw = False
19.4719 	EXP 	gram02: autoDraw = False
19.4719 	EXP 	gram03: autoDraw = False
19.4719 	EXP 	gram04: autoDraw = False
19.4719 	EXP 	gram05: autoDraw = False
19.4719 	EXP 	gram06: autoDraw = False
19.4719 	EXP 	gram07: autoDraw = False
19.4719 	EXP 	gram08: autoDraw = False
19.4719 	EXP 	gram09: autoDraw = False
19.4719 	EXP 	gram10: autoDraw = False
19.4719 	EXP 	gram11: autoDraw = False
19.4719 	EXP 	gram12: autoDraw = False
19.4719 	EXP 	easy_succ: autoDraw = False
19.4719 	EXP 	one: autoDraw = True
19.4719 	EXP 	two: autoDraw = True
19.4719 	EXP 	three: autoDraw = True
19.4719 	EXP 	seven: autoDraw = True
19.4719 	EXP 	eight: autoDraw = True
19.4719 	EXP 	nine: autoDraw = True
19.4719 	EXP 	four: autoDraw = True
19.4719 	EXP 	five: autoDraw = True
19.4719 	EXP 	six: autoDraw = True
19.4719 	EXP 	ten: autoDraw = True
19.4719 	EXP 	eleven: autoDraw = True
19.4719 	EXP 	twelve: autoDraw = True
19.4805 	DATA 	Mouse:  Left button up, pos=(594,532)
19.4927 	EXP 	gram01: autoDraw = True
19.4927 	EXP 	gram02: autoDraw = True
19.4927 	EXP 	gram03: autoDraw = True
19.4927 	EXP 	gram04: autoDraw = True
19.4927 	EXP 	gram05: autoDraw = True
19.4927 	EXP 	gram06: autoDraw = True
19.4927 	EXP 	gram07: autoDraw = True
19.4927 	EXP 	gram08: autoDraw = True
19.4927 	EXP 	gram09: autoDraw = True
19.4927 	EXP 	gram10: autoDraw = True
19.4927 	EXP 	gram11: autoDraw = True
19.4927 	EXP 	gram12: autoDraw = True
19.4927 	EXP 	easy_succ: autoDraw = True
21.0016 	DATA 	Mouse: Left button down, pos=(588,543)
21.0520 	EXP 	New trial (rep=0, index=4): OrderedDict([('this_trial', 5), ('tangram_set', 2)])
21.0744 	EXP 	one: autoDraw = False
21.0744 	EXP 	two: autoDraw = False
21.0744 	EXP 	three: autoDraw = False
21.0744 	EXP 	seven: autoDraw = False
21.0744 	EXP 	eight: autoDraw = False
21.0744 	EXP 	nine: autoDraw = False
21.0744 	EXP 	four: autoDraw = False
21.0744 	EXP 	five: autoDraw = False
21.0744 	EXP 	six: autoDraw = False
21.0744 	EXP 	ten: autoDraw = False
21.0744 	EXP 	eleven: autoDraw = False
21.0744 	EXP 	twelve: autoDraw = False
21.0744 	EXP 	gram01: autoDraw = False
21.0744 	EXP 	gram02: autoDraw = False
21.0744 	EXP 	gram03: autoDraw = False
21.0744 	EXP 	gram04: autoDraw = False
21.0744 	EXP 	gram05: autoDraw = False
21.0744 	EXP 	gram06: autoDraw = False
21.0744 	EXP 	gram07: autoDraw = False
21.0744 	EXP 	gram08: autoDraw = False
21.0744 	EXP 	gram09: autoDraw = False
21.0744 	EXP 	gram10: autoDraw = False
21.0744 	EXP 	gram11: autoDraw = False
21.0744 	EXP 	gram12: autoDraw = False
21.0744 	EXP 	easy_succ: autoDraw = False
21.0744 	EXP 	one: autoDraw = True
21.0744 	EXP 	two: autoDraw = True
21.0744 	EXP 	three: autoDraw = True
21.0744 	EXP 	seven: autoDraw = True
21.0744 	EXP 	eight: autoDraw = True
21.0744 	EXP 	nine: autoDraw = True
21.0744 	EXP 	four: autoDraw = True
21.0744 	EXP 	five: autoDraw = True
21.0744 	EXP 	six: autoDraw = True
21.0744 	EXP 	ten: autoDraw = True
21.0744 	EXP 	eleven: autoDraw = True
21.0744 	EXP 	twelve: autoDraw = True
21.0939 	EXP 	gram01: autoDraw = True
21.0939 	EXP 	gram02: autoDraw = True
21.0939 	EXP 	gram03: autoDraw = True
21.0939 	EXP 	gram04: autoDraw = True
21.0939 	EXP 	gram05: autoDraw = True
21.0939 	EXP 	gram06: autoDraw = True
21.0939 	EXP 	gram07: autoDraw = True
21.0939 	EXP 	gram08: autoDraw = True
21.0939 	EXP 	gram09: autoDraw = True
21.0939 	EXP 	gram10: autoDraw = True
21.0939 	EXP 	gram11: autoDraw = True
21.0939 	EXP 	gram12: autoDraw = True
21.0939 	EXP 	easy_succ: autoDraw = True
21.1166 	DATA 	Mouse:  Left button up, pos=(588,543)
22.2164 	DATA 	Mouse: Left button down, pos=(593,541)
22.2560 	EXP 	New trial (rep=0, index=5): OrderedDict([('this_trial', 6), ('tangram_set', 2)])
22.2735 	EXP 	one: autoDraw = False
22.2735 	EXP 	two: autoDraw = False
22.2735 	EXP 	three: autoDraw = False
22.2735 	EXP 	seven: autoDraw = False
22.2735 	EXP 	eight: autoDraw = False
22.2735 	EXP 	nine: autoDraw = False
22.2735 	EXP 	four: autoDraw = False
22.2735 	EXP 	five: autoDraw = False
22.2735 	EXP 	six: autoDraw = False
22.2735 	EXP 	ten: autoDraw = False
22.2735 	EXP 	eleven: autoDraw = False
22.2735 	EXP 	twelve: autoDraw = False
22.2735 	EXP 	gram01: autoDraw = False
22.2735 	EXP 	gram02: autoDraw = False
22.2735 	EXP 	gram03: autoDraw = False
22.2735 	EXP 	gram04: autoDraw = False
22.2735 	EXP 	gram05: autoDraw = False
22.2735 	EXP 	gram06: autoDraw = False
22.2735 	EXP 	gram07: autoDraw = False
22.2735 	EXP 	gram08: autoDraw = False
22.2735 	EXP 	gram09: autoDraw = False
22.2735 	EXP 	gram10: autoDraw = False
22.2735 	EXP 	gram11: autoDraw = False
22.2735 	EXP 	gram12: autoDraw = False
22.2735 	EXP 	easy_succ: autoDraw = False
22.2735 	EXP 	one: autoDraw = True
22.2735 	EXP 	two: autoDraw = True
22.2735 	EXP 	three: autoDraw = True
22.2735 	EXP 	seven: autoDraw = True
22.2735 	EXP 	eight: autoDraw = True
22.2735 	EXP 	nine: autoDraw = True
22.2735 	EXP 	four: autoDraw = True
22.2735 	EXP 	five: autoDraw = True
22.2735 	EXP 	six: autoDraw = True
22.2735 	EXP 	ten: autoDraw = True
22.2735 	EXP 	eleven: autoDraw = True
22.2735 	EXP 	twelve: autoDraw = True
22.2940 	EXP 	gram01: autoDraw = True
22.2940 	EXP 	gram02: autoDraw = True
22.2940 	EXP 	gram03: autoDraw = True
22.2940 	EXP 	gram04: autoDraw = True
22.2940 	EXP 	gram05: autoDraw = True
22.2940 	EXP 	gram06: autoDraw = True
22.2940 	EXP 	gram07: autoDraw = True
22.2940 	EXP 	gram08: autoDraw = True
22.2940 	EXP 	gram09: autoDraw = True
22.2940 	EXP 	gram10: autoDraw = True
22.2940 	EXP 	gram11: autoDraw = True
22.2940 	EXP 	gram12: autoDraw = True
22.2940 	EXP 	easy_succ: autoDraw = True
22.3384 	DATA 	Mouse:  Left button up, pos=(593,541)
23.3042 	DATA 	Mouse: Left button down, pos=(593,541)
23.3551 	EXP 	New trial (rep=1, index=0): OrderedDict([('this_trial', 1), ('tangram_set', 1)])
23.3586 	DATA 	Mouse:  Left button up, pos=(593,541)
23.3744 	EXP 	one: autoDraw = False
23.3744 	EXP 	two: autoDraw = False
23.3744 	EXP 	three: autoDraw = False
23.3744 	EXP 	seven: autoDraw = False
23.3744 	EXP 	eight: autoDraw = False
23.3744 	EXP 	nine: autoDraw = False
23.3744 	EXP 	four: autoDraw = False
23.3744 	EXP 	five: autoDraw = False
23.3744 	EXP 	six: autoDraw = False
23.3744 	EXP 	ten: autoDraw = False
23.3744 	EXP 	eleven: autoDraw = False
23.3744 	EXP 	twelve: autoDraw = False
23.3744 	EXP 	gram01: autoDraw = False
23.3744 	EXP 	gram02: autoDraw = False
23.3744 	EXP 	gram03: autoDraw = False
23.3744 	EXP 	gram04: autoDraw = False
23.3744 	EXP 	gram05: autoDraw = False
23.3744 	EXP 	gram06: autoDraw = False
23.3744 	EXP 	gram07: autoDraw = False
23.3744 	EXP 	gram08: autoDraw = False
23.3744 	EXP 	gram09: autoDraw = False
23.3744 	EXP 	gram10: autoDraw = False
23.3744 	EXP 	gram11: autoDraw = False
23.3744 	EXP 	gram12: autoDraw = False
23.3744 	EXP 	easy_succ: autoDraw = False
23.3744 	EXP 	one: autoDraw = True
23.3744 	EXP 	two: autoDraw = True
23.3744 	EXP 	three: autoDraw = True
23.3744 	EXP 	seven: autoDraw = True
23.3744 	EXP 	eight: autoDraw = True
23.3744 	EXP 	nine: autoDraw = True
23.3744 	EXP 	four: autoDraw = True
23.3744 	EXP 	five: autoDraw = True
23.3744 	EXP 	six: autoDraw = True
23.3744 	EXP 	ten: autoDraw = True
23.3744 	EXP 	eleven: autoDraw = True
23.3744 	EXP 	twelve: autoDraw = True
23.3946 	EXP 	gram01: autoDraw = True
23.3946 	EXP 	gram02: autoDraw = True
23.3946 	EXP 	gram03: autoDraw = True
23.3946 	EXP 	gram04: autoDraw = True
23.3946 	EXP 	gram05: autoDraw = True
23.3946 	EXP 	gram06: autoDraw = True
23.3946 	EXP 	gram07: autoDraw = True
23.3946 	EXP 	gram08: autoDraw = True
23.3946 	EXP 	gram09: autoDraw = True
23.3946 	EXP 	gram10: autoDraw = True
23.3946 	EXP 	gram11: autoDraw = True
23.3946 	EXP 	gram12: autoDraw = True
23.3946 	EXP 	easy_succ: autoDraw = True
24.5713 	DATA 	Mouse: Left button down, pos=(593,541)
24.6446 	EXP 	New trial (rep=1, index=1): OrderedDict([('this_trial', 2), ('tangram_set', 1)])
24.6559 	EXP 	one: autoDraw = False
24.6559 	EXP 	two: autoDraw = False
24.6559 	EXP 	three: autoDraw = False
24.6559 	EXP 	seven: autoDraw = False
24.6559 	EXP 	eight: autoDraw = False
24.6559 	EXP 	nine: autoDraw = False
24.6559 	EXP 	four: autoDraw = False
24.6559 	EXP 	five: autoDraw = False
24.6559 	EXP 	six: autoDraw = False
24.6559 	EXP 	ten: autoDraw = False
24.6559 	EXP 	eleven: autoDraw = False
24.6559 	EXP 	twelve: autoDraw = False
24.6559 	EXP 	gram01: autoDraw = False
24.6559 	EXP 	gram02: autoDraw = False
24.6559 	EXP 	gram03: autoDraw = False
24.6559 	EXP 	gram04: autoDraw = False
24.6559 	EXP 	gram05: autoDraw = False
24.6559 	EXP 	gram06: autoDraw = False
24.6559 	EXP 	gram07: autoDraw = False
24.6559 	EXP 	gram08: autoDraw = False
24.6559 	EXP 	gram09: autoDraw = False
24.6559 	EXP 	gram10: autoDraw = False
24.6559 	EXP 	gram11: autoDraw = False
24.6559 	EXP 	gram12: autoDraw = False
24.6559 	EXP 	easy_succ: autoDraw = False
24.6559 	EXP 	one: autoDraw = True
24.6559 	EXP 	two: autoDraw = True
24.6559 	EXP 	three: autoDraw = True
24.6559 	EXP 	seven: autoDraw = True
24.6559 	EXP 	eight: autoDraw = True
24.6559 	EXP 	nine: autoDraw = True
24.6559 	EXP 	four: autoDraw = True
24.6559 	EXP 	five: autoDraw = True
24.6559 	EXP 	six: autoDraw = True
24.6559 	EXP 	ten: autoDraw = True
24.6559 	EXP 	eleven: autoDraw = True
24.6559 	EXP 	twelve: autoDraw = True
24.6784 	EXP 	gram01: autoDraw = True
24.6784 	EXP 	gram02: autoDraw = True
24.6784 	EXP 	gram03: autoDraw = True
24.6784 	EXP 	gram04: autoDraw = True
24.6784 	EXP 	gram05: autoDraw = True
24.6784 	EXP 	gram06: autoDraw = True
24.6784 	EXP 	gram07: autoDraw = True
24.6784 	EXP 	gram08: autoDraw = True
24.6784 	EXP 	gram09: autoDraw = True
24.6784 	EXP 	gram10: autoDraw = True
24.6784 	EXP 	gram11: autoDraw = True
24.6784 	EXP 	gram12: autoDraw = True
24.6784 	EXP 	easy_succ: autoDraw = True
24.7838 	DATA 	Mouse:  Left button up, pos=(593,541)
25.2587 	DATA 	Mouse: Left button down, pos=(592,541)
25.3080 	EXP 	New trial (rep=1, index=2): OrderedDict([('this_trial', 3), ('tangram_set', 1)])
25.3261 	EXP 	one: autoDraw = False
25.3261 	EXP 	two: autoDraw = False
25.3261 	EXP 	three: autoDraw = False
25.3261 	EXP 	seven: autoDraw = False
25.3261 	EXP 	eight: autoDraw = False
25.3261 	EXP 	nine: autoDraw = False
25.3261 	EXP 	four: autoDraw = False
25.3261 	EXP 	five: autoDraw = False
25.3261 	EXP 	six: autoDraw = False
25.3261 	EXP 	ten: autoDraw = False
25.3261 	EXP 	eleven: autoDraw = False
25.3261 	EXP 	twelve: autoDraw = False
25.3261 	EXP 	gram01: autoDraw = False
25.3261 	EXP 	gram02: autoDraw = False
25.3261 	EXP 	gram03: autoDraw = False
25.3261 	EXP 	gram04: autoDraw = False
25.3261 	EXP 	gram05: autoDraw = False
25.3261 	EXP 	gram06: autoDraw = False
25.3261 	EXP 	gram07: autoDraw = False
25.3261 	EXP 	gram08: autoDraw = False
25.3261 	EXP 	gram09: autoDraw = False
25.3261 	EXP 	gram10: autoDraw = False
25.3261 	EXP 	gram11: autoDraw = False
25.3261 	EXP 	gram12: autoDraw = False
25.3261 	EXP 	easy_succ: autoDraw = False
25.3261 	EXP 	one: autoDraw = True
25.3261 	EXP 	two: autoDraw = True
25.3261 	EXP 	three: autoDraw = True
25.3261 	EXP 	seven: autoDraw = True
25.3261 	EXP 	eight: autoDraw = True
25.3261 	EXP 	nine: autoDraw = True
25.3261 	EXP 	four: autoDraw = True
25.3261 	EXP 	five: autoDraw = True
25.3261 	EXP 	six: autoDraw = True
25.3261 	EXP 	ten: autoDraw = True
25.3261 	EXP 	eleven: autoDraw = True
25.3261 	EXP 	twelve: autoDraw = True
25.3474 	EXP 	gram01: autoDraw = True
25.3474 	EXP 	gram02: autoDraw = True
25.3474 	EXP 	gram03: autoDraw = True
25.3474 	EXP 	gram04: autoDraw = True
25.3474 	EXP 	gram05: autoDraw = True
25.3474 	EXP 	gram06: autoDraw = True
25.3474 	EXP 	gram07: autoDraw = True
25.3474 	EXP 	gram08: autoDraw = True
25.3474 	EXP 	gram09: autoDraw = True
25.3474 	EXP 	gram10: autoDraw = True
25.3474 	EXP 	gram11: autoDraw = True
25.3474 	EXP 	gram12: autoDraw = True
25.3474 	EXP 	easy_succ: autoDraw = True
25.3503 	DATA 	Mouse:  Left button up, pos=(592,541)
25.4563 	DATA 	Mouse: Left button down, pos=(592,541)
25.5246 	EXP 	New trial (rep=1, index=3): OrderedDict([('this_trial', 4), ('tangram_set', 2)])
25.5277 	DATA 	Mouse:  Left button up, pos=(592,541)
25.5390 	EXP 	one: autoDraw = False
25.5390 	EXP 	two: autoDraw = False
25.5390 	EXP 	three: autoDraw = False
25.5390 	EXP 	seven: autoDraw = False
25.5390 	EXP 	eight: autoDraw = False
25.5390 	EXP 	nine: autoDraw = False
25.5390 	EXP 	four: autoDraw = False
25.5390 	EXP 	five: autoDraw = False
25.5390 	EXP 	six: autoDraw = False
25.5390 	EXP 	ten: autoDraw = False
25.5390 	EXP 	eleven: autoDraw = False
25.5390 	EXP 	twelve: autoDraw = False
25.5390 	EXP 	gram01: autoDraw = False
25.5390 	EXP 	gram02: autoDraw = False
25.5390 	EXP 	gram03: autoDraw = False
25.5390 	EXP 	gram04: autoDraw = False
25.5390 	EXP 	gram05: autoDraw = False
25.5390 	EXP 	gram06: autoDraw = False
25.5390 	EXP 	gram07: autoDraw = False
25.5390 	EXP 	gram08: autoDraw = False
25.5390 	EXP 	gram09: autoDraw = False
25.5390 	EXP 	gram10: autoDraw = False
25.5390 	EXP 	gram11: autoDraw = False
25.5390 	EXP 	gram12: autoDraw = False
25.5390 	EXP 	easy_succ: autoDraw = False
25.5390 	EXP 	one: autoDraw = True
25.5390 	EXP 	two: autoDraw = True
25.5390 	EXP 	three: autoDraw = True
25.5390 	EXP 	seven: autoDraw = True
25.5390 	EXP 	eight: autoDraw = True
25.5390 	EXP 	nine: autoDraw = True
25.5390 	EXP 	four: autoDraw = True
25.5390 	EXP 	five: autoDraw = True
25.5390 	EXP 	six: autoDraw = True
25.5390 	EXP 	ten: autoDraw = True
25.5390 	EXP 	eleven: autoDraw = True
25.5390 	EXP 	twelve: autoDraw = True
25.5652 	EXP 	gram01: autoDraw = True
25.5652 	EXP 	gram02: autoDraw = True
25.5652 	EXP 	gram03: autoDraw = True
25.5652 	EXP 	gram04: autoDraw = True
25.5652 	EXP 	gram05: autoDraw = True
25.5652 	EXP 	gram06: autoDraw = True
25.5652 	EXP 	gram07: autoDraw = True
25.5652 	EXP 	gram08: autoDraw = True
25.5652 	EXP 	gram09: autoDraw = True
25.5652 	EXP 	gram10: autoDraw = True
25.5652 	EXP 	gram11: autoDraw = True
25.5652 	EXP 	gram12: autoDraw = True
25.5652 	EXP 	easy_succ: autoDraw = True
25.6077 	DATA 	Mouse: Left button down, pos=(592,541)
25.6761 	EXP 	New trial (rep=1, index=4): OrderedDict([('this_trial', 5), ('tangram_set', 2)])
25.6824 	DATA 	Mouse:  Left button up, pos=(592,541)
25.6924 	EXP 	one: autoDraw = False
25.6924 	EXP 	two: autoDraw = False
25.6924 	EXP 	three: autoDraw = False
25.6924 	EXP 	seven: autoDraw = False
25.6924 	EXP 	eight: autoDraw = False
25.6924 	EXP 	nine: autoDraw = False
25.6924 	EXP 	four: autoDraw = False
25.6924 	EXP 	five: autoDraw = False
25.6924 	EXP 	six: autoDraw = False
25.6924 	EXP 	ten: autoDraw = False
25.6924 	EXP 	eleven: autoDraw = False
25.6924 	EXP 	twelve: autoDraw = False
25.6924 	EXP 	gram01: autoDraw = False
25.6924 	EXP 	gram02: autoDraw = False
25.6924 	EXP 	gram03: autoDraw = False
25.6924 	EXP 	gram04: autoDraw = False
25.6924 	EXP 	gram05: autoDraw = False
25.6924 	EXP 	gram06: autoDraw = False
25.6924 	EXP 	gram07: autoDraw = False
25.6924 	EXP 	gram08: autoDraw = False
25.6924 	EXP 	gram09: autoDraw = False
25.6924 	EXP 	gram10: autoDraw = False
25.6924 	EXP 	gram11: autoDraw = False
25.6924 	EXP 	gram12: autoDraw = False
